Wavelength, nm	Absorbance, a.u. - curve 4	Wavelength, nm	Absorbance, a.u. - curve 1	Wavelength, nm	Absorbance, a.u. - curve 3	Wavelength, nm	Absorbance, a.u. - curve 2
460,2	-0,03361	934,46326	-2,4627E-5	934,46326	-0,02613	934,46326	-0,07392
460,4	-0,03352	935,02246	4,95753E-5	935,02246	-0,02584	935,02246	-0,07343
460,6	-0,03346	935,5816	1,94397E-4	935,5816	-0,02543	935,5816	-0,07317
460,8	-0,03342	936,14075	1,37018E-4	936,14075	-0,02495	936,14075	-0,07297
461	-0,03341	936,69983	-1,87057E-4	936,69983	-0,02496	936,69983	-0,07263
461,2	-0,03334	937,25885	1,82061E-4	937,25885	-0,02508	937,25885	-0,07253
461,4	-0,03331	937,81781	1,57091E-4	937,81781	-0,02504	937,81781	-0,07265
461,6	-0,03328	938,37677	2,20736E-5	938,37677	-0,02454	938,37677	-0,07248
461,8	-0,03321	938,93561	-7,12184E-5	938,93561	-0,02462	938,93561	-0,07259
462	-0,03317	939,49445	7,46537E-4	939,49445	-0,02473	939,49445	-0,07254
462,2	-0,03313	940,05328	7,3009E-4	940,05328	-0,02498	940,05328	-0,07274
462,4	-0,03308	940,612	0,00123	940,612	-0,02475	940,612	-0,07277
462,6	-0,03307	941,17072	0,00132	941,17072	-0,02476	941,17072	-0,07251
462,8	-0,03303	941,72937	0,00174	941,72937	-0,02461	941,72937	-0,07172
463	-0,03297	942,28796	0,002	942,28796	-0,02432	942,28796	-0,07145
463,2	-0,03298	942,84656	0,00202	942,84656	-0,02388	942,84656	-0,07111
463,4	-0,03295	943,40503	0,00255	943,40503	-0,02339	943,40503	-0,07097
463,6	-0,03289	943,9635	0,00287	943,9635	-0,02301	943,9635	-0,07054
463,8	-0,03286	944,52197	0,00354	944,52197	-0,02279	944,52197	-0,07031
464	-0,03278	945,08032	0,00363	945,08032	-0,02243	945,08032	-0,06983
464,2	-0,03271	945,63867	0,0037	945,63867	-0,02274	945,63867	-0,06952
464,4	-0,03263	946,19696	0,00403	946,19696	-0,02236	946,19696	-0,06919
464,6	-0,03257	946,75519	0,00424	946,75519	-0,02194	946,75519	-0,06896
464,8	-0,03249	947,31335	0,00402	947,31335	-0,02116	947,31335	-0,06855
465	-0,03244	947,87152	0,00416	947,87152	-0,02089	947,87152	-0,06825
465,2	-0,03238	948,42963	0,00378	948,42963	-0,02033	948,42963	-0,06776
465,4	-0,03235	948,98767	0,00353	948,98767	-0,02009	948,98767	-0,06758
465,6	-0,03231	949,54572	0,00392	949,54572	-0,01989	949,54572	-0,06782
465,8	-0,03227	950,10364	0,00408	950,10364	-0,01978	950,10364	-0,06775
466	-0,03225	950,66156	0,0045	950,66156	-0,01981	950,66156	-0,0678
466,2	-0,03222	951,21942	0,0046	951,21942	-0,01991	951,21942	-0,06766
466,4	-0,03218	951,77728	0,0049	951,77728	-0,01954	951,77728	-0,06766
466,6	-0,03215	952,33502	0,00478	952,33502	-0,01948	952,33502	-0,06812
466,8	-0,03212	952,89276	0,00492	952,89276	-0,01949	952,89276	-0,06836
467	-0,03209	953,45044	0,00451	953,45044	-0,01987	953,45044	-0,06806
467,2	-0,03206	954,00806	0,0042	954,00806	-0,02006	954,00806	-0,06815
467,4	-0,032	954,56567	0,005	954,56567	-0,01979	954,56567	-0,06845
467,6	-0,03196	955,12323	0,00499	955,12323	-0,02012	955,12323	-0,06809
467,8	-0,03191	955,68073	0,00476	955,68073	-0,02055	955,68073	-0,06819
468	-0,03187	956,23816	0,00446	956,23816	-0,02028	956,23816	-0,06827
468,2	-0,03186	956,79559	0,00438	956,79559	-0,02014	956,79559	-0,06837
468,4	-0,03185	957,35291	0,0045	957,35291	-0,01958	957,35291	-0,06813
468,6	-0,03181	957,91022	0,00409	957,91022	-0,01975	957,91022	-0,06812
468,8	-0,03182	958,46753	0,00342	958,46753	-0,01927	958,46753	-0,06795
469	-0,03178	959,02472	0,00385	959,02472	-0,01877	959,02472	-0,06758
469,2	-0,03176	959,58191	0,00337	959,58191	-0,01826	959,58191	-0,06747
469,4	-0,03173	960,13904	0,00371	960,13904	-0,01871	960,13904	-0,06746
469,6	-0,0317	960,69611	0,00355	960,69611	-0,01883	960,69611	-0,06734
469,8	-0,03165	961,25311	0,00337	961,25311	-0,01901	961,25311	-0,06751
470	-0,03159	961,81012	0,00321	961,81012	-0,01889	961,81012	-0,06741
470,2	-0,03153	962,36707	0,00288	962,36707	-0,01921	962,36707	-0,06758
470,4	-0,03147	962,92395	0,00263	962,92395	-0,01869	962,92395	-0,06765
470,6	-0,03145	963,48077	0,002	963,48077	-0,01891	963,48077	-0,06791
470,8	-0,0314	964,0376	0,00204	964,0376	-0,01927	964,0376	-0,06748
471	-0,03138	964,59436	0,00239	964,59436	-0,01935	964,59436	-0,06771
471,2	-0,03133	965,15106	0,00227	965,15106	-0,01935	965,15106	-0,06799
471,4	-0,03128	965,7077	0,0025	965,7077	-0,01984	965,7077	-0,06819
471,6	-0,03127	966,26428	0,00208	966,26428	-0,01983	966,26428	-0,06814
471,8	-0,03121	966,82086	0,00208	966,82086	-0,01996	966,82086	-0,06823
472	-0,03118	967,37738	0,00234	967,37738	-0,01987	967,37738	-0,06834
472,2	-0,03117	967,93384	0,00259	967,93384	-0,01998	967,93384	-0,06823
472,4	-0,03113	968,4903	0,00272	968,4903	-0,02049	968,4903	-0,06786
472,6	-0,03109	969,04663	0,00263	969,04663	-0,02082	969,04663	-0,06748
472,8	-0,03108	969,60297	0,00299	969,60297	-0,02072	969,60297	-0,06728
473	-0,03103	970,15924	0,00361	970,15924	-0,02061	970,15924	-0,06711
473,2	-0,03104	970,71552	0,00361	970,71552	-0,0199	970,71552	-0,06734
473,4	-0,03101	971,27167	0,00398	971,27167	-0,01969	971,27167	-0,0677
473,6	-0,03098	971,82782	0,00411	971,82782	-0,01984	971,82782	-0,06767
473,8	-0,03097	972,38391	0,00404	972,38391	-0,01966	972,38391	-0,06789
474	-0,03097	972,93994	0,00364	972,93994	-0,01942	972,93994	-0,06814
474,2	-0,03094	973,49597	0,00397	973,49597	-0,01939	973,49597	-0,06819
474,4	-0,03096	974,05194	0,00391	974,05194	-0,01899	974,05194	-0,06806
474,6	-0,03096	974,60785	0,00389	974,60785	-0,01921	974,60785	-0,0681
474,8	-0,0309	975,1637	0,00392	975,1637	-0,01903	975,1637	-0,06811
475	-0,03088	975,71948	0,00384	975,71948	-0,01893	975,71948	-0,0681
475,2	-0,03083	976,27527	0,00329	976,27527	-0,01944	976,27527	-0,06815
475,4	-0,03079	976,83099	0,00316	976,83099	-0,02004	976,83099	-0,06814
475,6	-0,03075	977,38666	0,00297	977,38666	-0,02013	977,38666	-0,06818
475,8	-0,0307	977,94226	0,00301	977,94226	-0,01989	977,94226	-0,0683
476	-0,03069	978,49786	0,00289	978,49786	-0,02009	978,49786	-0,06878
476,2	-0,03068	979,05341	0,00309	979,05341	-0,02009	979,05341	-0,0686
476,4	-0,03065	979,60889	0,00284	979,60889	-0,02025	979,60889	-0,06856
476,6	-0,03062	980,16431	0,00236	980,16431	-0,02029	980,16431	-0,06837
476,8	-0,03059	980,71967	0,00249	980,71967	-0,02018	980,71967	-0,06842
477	-0,03055	981,27502	0,00225	981,27502	-0,01982	981,27502	-0,06865
477,2	-0,03052	981,83032	0,00244	981,83032	-0,01986	981,83032	-0,06875
477,4	-0,03048	982,38556	0,0021	982,38556	-0,0204	982,38556	-0,06881
477,6	-0,03041	982,94073	0,00239	982,94073	-0,02052	982,94073	-0,0686
477,8	-0,03036	983,49591	0,00266	983,49591	-0,02068	983,49591	-0,06894
478	-0,03032	984,05103	0,00323	984,05103	-0,0202	984,05103	-0,06911
478,2	-0,03029	984,60608	0,00342	984,60608	-0,02066	984,60608	-0,06915
478,4	-0,03027	985,16107	0,00279	985,16107	-0,02106	985,16107	-0,06881
478,6	-0,03023	985,71606	0,00241	985,71606	-0,02056	985,71606	-0,06872
478,8	-0,0302	986,27094	0,00227	986,27094	-0,02042	986,27094	-0,06857
479	-0,03019	986,82581	0,00328	986,82581	-0,02066	986,82581	-0,06891
479,2	-0,0302	987,38062	0,00356	987,38062	-0,0205	987,38062	-0,06905
479,4	-0,03021	987,93542	0,00372	987,93542	-0,02123	987,93542	-0,06947
479,6	-0,03023	988,49011	0,00408	988,49011	-0,02123	988,49011	-0,06948
479,8	-0,03027	989,0448	0,00437	989,0448	-0,02119	989,0448	-0,06998
480	-0,03029	989,59943	0,00486	989,59943	-0,02117	989,59943	-0,07005
480,2	-0,03029	990,15399	0,00554	990,15399	-0,02143	990,15399	-0,06986
480,4	-0,03027	990,70856	0,00516	990,70856	-0,02152	990,70856	-0,06969
480,6	-0,03023	991,26306	0,00565	991,26306	-0,02166	991,26306	-0,06976
480,8	-0,03022	991,8175	0,00598	991,8175	-0,02191	991,8175	-0,06911
481	-0,03023	992,37189	0,00603	992,37189	-0,02231	992,37189	-0,06902
481,2	-0,03024	992,92621	0,00593	992,92621	-0,02265	992,92621	-0,06864
481,4	-0,03024	993,48053	0,00586	993,48053	-0,02267	993,48053	-0,06832
481,6	-0,03026	994,03473	0,0059	994,03473	-0,02223	994,03473	-0,06847
481,8	-0,0303	994,58893	0,00517	994,58893	-0,02188	994,58893	-0,06854
482	-0,03031	995,14313	0,0046	995,14313	-0,02177	995,14313	-0,06835
482,2	-0,03029	995,6972	0,0042	995,6972	-0,02189	995,6972	-0,06812
482,4	-0,03028	996,25128	0,0046	996,25128	-0,02235	996,25128	-0,06814
482,6	-0,03029	996,8053	0,00499	996,8053	-0,02219	996,8053	-0,06816
482,8	-0,03032	997,35925	0,00547	997,35925	-0,02238	997,35925	-0,06779
483	-0,03034	997,91315	0,00557	997,91315	-0,0226	997,91315	-0,06716
483,2	-0,03034	998,46704	0,0049	998,46704	-0,02287	998,46704	-0,06713
483,4	-0,03036	999,02081	0,00459	999,02081	-0,02253	999,02081	-0,06738
483,6	-0,03035	999,57458	0,00511	999,57458	-0,02213	999,57458	-0,06772
483,8	-0,0303	1000,12836	0,00563	1000,12836	-0,02196	1000,12836	-0,06761
484	-0,03026	1000,68201	0,00521	1000,68201	-0,0216	1000,68201	-0,06674
484,2	-0,03019	1001,23566	0,00484	1001,23566	-0,02163	1001,23566	-0,06618
484,4	-0,03012	1001,78918	0,00423	1001,78918	-0,02071	1001,78918	-0,06582
484,6	-0,03013	1002,34271	0,0039	1002,34271	-0,02003	1002,34271	-0,0661
484,8	-0,03011	1002,89624	0,00367	1002,89624	-0,0199	1002,89624	-0,06574
485	-0,03011	1003,44965	0,00379	1003,44965	-0,02001	1003,44965	-0,06557
485,2	-0,03011	1004,00305	0,00348	1004,00305	-0,02012	1004,00305	-0,06535
485,4	-0,03009	1004,5564	0,00382	1004,5564	-0,02061	1004,5564	-0,06563
485,6	-0,03008	1005,10968	0,00358	1005,10968	-0,02007	1005,10968	-0,06555
485,8	-0,03004	1005,6629	0,00356	1005,6629	-0,02001	1005,6629	-0,06553
486	-0,02999	1006,21613	0,00388	1006,21613	-0,01999	1006,21613	-0,065
486,2	-0,02998	1006,76929	0,00421	1006,76929	-0,01983	1006,76929	-0,06432
486,4	-0,03001	1007,32239	0,00367	1007,32239	-0,01969	1007,32239	-0,06413
486,6	-0,02999	1007,87543	0,00285	1007,87543	-0,01963	1007,87543	-0,06464
486,8	-0,02995	1008,42841	0,00256	1008,42841	-0,01984	1008,42841	-0,06433
487	-0,02991	1008,98138	0,00246	1008,98138	-0,02015	1008,98138	-0,06481
487,2	-0,02985	1009,5343	0,00237	1009,5343	-0,01986	1009,5343	-0,06504
487,4	-0,02981	1010,08716	0,00226	1010,08716	-0,02007	1010,08716	-0,0649
487,6	-0,02975	1010,63995	0,00231	1010,63995	-0,01995	1010,63995	-0,06428
487,8	-0,02972	1011,19269	0,00217	1011,19269	-0,02011	1011,19269	-0,06459
488	-0,02972	1011,74542	9,4044E-4	1011,74542	-0,0202	1011,74542	-0,06493
488,2	-0,02965	1012,2981	9,00571E-4	1012,2981	-0,02068	1012,2981	-0,06512
488,4	-0,02968	1012,85071	6,05208E-4	1012,85071	-0,02071	1012,85071	-0,06561
488,6	-0,02969	1013,40326	3,85917E-4	1013,40326	-0,02026	1013,40326	-0,06574
488,8	-0,02962	1013,95581	6,42529E-4	1013,95581	-0,01997	1013,95581	-0,06546
489	-0,02961	1014,50824	3,31695E-4	1014,50824	-0,01999	1014,50824	-0,06583
489,2	-0,02957	1015,06067	1,8384E-4	1015,06067	-0,0196	1015,06067	-0,06585
489,4	-0,02951	1015,61304	-4,3369E-4	1015,61304	-0,01974	1015,61304	-0,06583
489,6	-0,0295	1016,16541	-8,09637E-4	1016,16541	-0,0201	1016,16541	-0,06581
489,8	-0,02949	1016,71765	-0,00133	1016,71765	-0,0201	1016,71765	-0,06595
490	-0,02946	1017,2699	-0,00122	1017,2699	-0,01992	1017,2699	-0,06616
490,2	-0,02946	1017,82208	-8,48593E-4	1017,82208	-0,02002	1017,82208	-0,06633
490,4	-0,02945	1018,37421	-9,40597E-4	1018,37421	-0,02076	1018,37421	-0,06618
490,6	-0,0294	1018,92633	-6,39702E-4	1018,92633	-0,02168	1018,92633	-0,06621
490,8	-0,02936	1019,47833	3,14047E-4	1019,47833	-0,02224	1019,47833	-0,06649
491	-0,02935	1020,03033	6,73316E-4	1020,03033	-0,02288	1020,03033	-0,06733
491,2	-0,0293	1020,58228	5,37557E-4	1020,58228	-0,02294	1020,58228	-0,06743
491,4	-0,02929	1021,13416	-2,0885E-4	1021,13416	-0,0234	1021,13416	-0,06739
491,6	-0,02927	1021,68597	3,78702E-5	1021,68597	-0,02375	1021,68597	-0,06695
491,8	-0,02924	1022,23779	1,41502E-4	1022,23779	-0,02393	1022,23779	-0,067
492	-0,02921	1022,78955	-4,23039E-5	1022,78955	-0,0241	1022,78955	-0,06637
492,2	-0,02916	1023,34125	3,76833E-4	1023,34125	-0,02454	1023,34125	-0,0658
492,4	-0,02916	1023,89288	6,74445E-4	1023,89288	-0,02426	1023,89288	-0,06548
492,6	-0,02913	1024,44446	0,0012	1024,44446	-0,02385	1024,44446	-0,06586
492,8	-0,02911	1024,99609	0,00196	1024,99609	-0,02336	1024,99609	-0,06564
493	-0,02912	1025,54761	0,00213	1025,54761	-0,02368	1025,54761	-0,06584
493,2	-0,02914	1026,099	0,00198	1026,099	-0,02314	1026,099	-0,06625
493,4	-0,02911	1026,65039	0,00182	1026,65039	-0,02335	1026,65039	-0,06638
493,6	-0,02912	1027,20178	0,00299	1027,20178	-0,02246	1027,20178	-0,06587
493,8	-0,02909	1027,75305	0,00336	1027,75305	-0,02294	1027,75305	-0,06598
494	-0,02907	1028,30432	0,00391	1028,30432	-0,02284	1028,30432	-0,06575
494,2	-0,02907	1028,85559	0,00409	1028,85559	-0,02239	1028,85559	-0,06542
494,4	-0,02905	1029,40674	0,00369	1029,40674	-0,02249	1029,40674	-0,0653
494,6	-0,02901	1029,95776	0,00398	1029,95776	-0,022	1029,95776	-0,06555
494,8	-0,029	1030,50891	0,00367	1030,50891	-0,02184	1030,50891	-0,06555
495	-0,02899	1031,05994	0,00345	1031,05994	-0,02209	1031,05994	-0,06477
495,2	-0,02898	1031,61084	0,00389	1031,61084	-0,02188	1031,61084	-0,06481
495,4	-0,02895	1032,16174	0,00397	1032,16174	-0,02151	1032,16174	-0,06434
495,6	-0,02892	1032,71265	0,0049	1032,71265	-0,02172	1032,71265	-0,06422
495,8	-0,0289	1033,26343	0,00528	1033,26343	-0,02099	1033,26343	-0,06408
496	-0,02891	1033,81421	0,00493	1033,81421	-0,02051	1033,81421	-0,06357
496,2	-0,02892	1034,36499	0,00463	1034,36499	-0,02045	1034,36499	-0,06324
496,4	-0,02892	1034,91565	0,00576	1034,91565	-0,02033	1034,91565	-0,06285
496,6	-0,02894	1035,46631	0,00527	1035,46631	-0,01971	1035,46631	-0,06299
496,8	-0,02893	1036,01685	0,00507	1036,01685	-0,01893	1036,01685	-0,06326
497	-0,02889	1036,56738	0,00466	1036,56738	-0,01899	1036,56738	-0,06271
497,2	-0,0289	1037,1178	0,00398	1037,1178	-0,01864	1037,1178	-0,06233
497,4	-0,0289	1037,66833	0,00377	1037,66833	-0,01851	1037,66833	-0,06217
497,6	-0,02891	1038,21863	0,00416	1038,21863	-0,0181	1038,21863	-0,06207
497,8	-0,02891	1038,76904	0,00401	1038,76904	-0,01795	1038,76904	-0,06181
498	-0,02887	1039,31934	0,00343	1039,31934	-0,01844	1039,31934	-0,06163
498,2	-0,02883	1039,86951	0,00339	1039,86951	-0,01878	1039,86951	-0,06147
498,4	-0,02881	1040,41968	0,00358	1040,41968	-0,01858	1040,41968	-0,06114
498,6	-0,02876	1040,96985	0,00345	1040,96985	-0,01932	1040,96985	-0,06184
498,8	-0,02872	1041,5199	0,00283	1041,5199	-0,01913	1041,5199	-0,06205
499	-0,02874	1042,06995	0,00213	1042,06995	-0,01966	1042,06995	-0,06297
499,2	-0,02874	1042,62	0,00131	1042,62	-0,01897	1042,62	-0,06406
499,4	-0,02873	1043,16992	5,75409E-4	1043,16992	-0,0193	1043,16992	-0,06365
499,6	-0,02878	1043,71973	2,32121E-4	1043,71973	-0,01894	1043,71973	-0,06339
499,8	-0,02879	1044,26965	-6,88747E-4	1044,26965	-0,01934	1044,26965	-0,0635
500	-0,02883	1044,81946	-0,00156	1044,81946	-0,01858	1044,81946	-0,06322
500,2	-0,02886	1045,36914	-0,00153	1045,36914	-0,01778	1045,36914	-0,06313
500,4	-0,02887	1045,91882	-0,00261	1045,91882	-0,01779	1045,91882	-0,06314
500,6	-0,02887	1046,46851	-0,00385	1046,46851	-0,01777	1046,46851	-0,06318
500,8	-0,02888	1047,01807	-0,00331	1047,01807	-0,01774	1047,01807	-0,06321
501	-0,02888	1047,56763	-0,0027	1047,56763	-0,01748	1047,56763	-0,06282
501,2	-0,0289	1048,11707	-0,00234	1048,11707	-0,01703	1048,11707	-0,0627
501,4	-0,02889	1048,6665	-0,00164	1048,6665	-0,01668	1048,6665	-0,06316
501,6	-0,02887	1049,21594	-7,75055E-4	1049,21594	-0,01688	1049,21594	-0,06314
501,8	-0,02884	1049,76526	-8,25387E-4	1049,76526	-0,01669	1049,76526	-0,06298
502	-0,02885	1050,31458	-8,75815E-4	1050,31458	-0,01738	1050,31458	-0,06372
502,2	-0,02885	1050,86389	-0,0012	1050,86389	-0,01834	1050,86389	-0,06344
502,4	-0,02885	1051,41309	-0,00158	1051,41309	-0,01867	1051,41309	-0,06368
502,6	-0,02886	1051,96216	-0,0026	1051,96216	-0,01821	1051,96216	-0,06348
502,8	-0,02888	1052,51135	-0,00175	1052,51135	-0,01807	1052,51135	-0,064
503	-0,02892	1053,0603	-0,00142	1053,0603	-0,01846	1053,0603	-0,06419
503,2	-0,02892	1053,60938	-0,00166	1053,60938	-0,01783	1053,60938	-0,06427
503,4	-0,02889	1054,15833	-0,00229	1054,15833	-0,01763	1054,15833	-0,06478
503,6	-0,02889	1054,70715	-0,00256	1054,70715	-0,01689	1054,70715	-0,06404
503,8	-0,02888	1055,2561	-0,00288	1055,2561	-0,01697	1055,2561	-0,06418
504	-0,02888	1055,80481	-7,74651E-4	1055,80481	-0,01626	1055,80481	-0,06446
504,2	-0,02886	1056,35364	-6,49025E-4	1056,35364	-0,01612	1056,35364	-0,06356
504,4	-0,02883	1056,90234	-4,926E-4	1056,90234	-0,01553	1056,90234	-0,06331
504,6	-0,02882	1057,45093	0,00127	1057,45093	-0,01504	1057,45093	-0,06363
504,8	-0,02883	1057,99963	0,00198	1057,99963	-0,01433	1057,99963	-0,06318
505	-0,02881	1058,5481	0,00144	1058,5481	-0,01473	1058,5481	-0,06265
505,2	-0,0288	1059,09668	9,5629E-4	1059,09668	-0,0136	1059,09668	-0,06216
505,4	-0,0288	1059,64514	0,0019	1059,64514	-0,01366	1059,64514	-0,06106
505,6	-0,02878	1060,19348	0,00283	1060,19348	-0,01256	1060,19348	-0,05983
505,8	-0,02875	1060,74182	0,00219	1060,74182	-0,01195	1060,74182	-0,05891
506	-0,02877	1061,29016	0,00265	1061,29016	-0,01095	1061,29016	-0,05746
506,2	-0,02875	1061,83838	0,00292	1061,83838	-0,01018	1061,83838	-0,05594
506,4	-0,02875	1062,3866	0,00271	1062,3866	-0,01023	1062,3866	-0,05598
506,6	-0,02877	1062,93481	0,0037	1062,93481	-0,0099	1062,93481	-0,05647
506,8	-0,02876	1063,48291	0,006	1063,48291	-0,0087	1063,48291	-0,05658
507	-0,02873	1064,03101	0,00625	1064,03101	-0,00862	1064,03101	-0,05678
507,2	-0,02871	1064,57898	0,00675	1064,57898	-0,00816	1064,57898	-0,05598
507,4	-0,02869	1065,12695	0,00839	1065,12695	-0,00767	1065,12695	-0,05566
507,6	-0,02871	1065,6748	0,01086	1065,6748	-0,00724	1065,6748	-0,0553
507,8	-0,02869	1066,22266	0,01185	1066,22266	-0,0072	1066,22266	-0,05571
508	-0,02865	1066,77051	0,01198	1066,77051	-0,00648	1066,77051	-0,05547
508,2	-0,02864	1067,31824	0,012	1067,31824	-0,00725	1067,31824	-0,05511
508,4	-0,02863	1067,86597	0,01328	1067,86597	-0,00639	1067,86597	-0,05451
508,6	-0,02862	1068,41357	0,0132	1068,41357	-0,0051	1068,41357	-0,05455
508,8	-0,02859	1068,96118	0,01277	1068,96118	-0,00535	1068,96118	-0,05421
509	-0,02858	1069,50879	0,01386	1069,50879	-0,0066	1069,50879	-0,05424
509,2	-0,02859	1070,05627	0,01354	1070,05627	-0,00655	1070,05627	-0,05465
509,4	-0,0286	1070,60376	0,01343	1070,60376	-0,00706	1070,60376	-0,05449
509,6	-0,0286	1071,15112	0,01282	1071,15112	-0,00745	1071,15112	-0,05376
509,8	-0,02859	1071,69849	0,01154	1071,69849	-0,00795	1071,69849	-0,05353
510	-0,02859	1072,24585	0,01189	1072,24585	-0,00703	1072,24585	-0,05287
510,2	-0,02858	1072,79309	0,01209	1072,79309	-0,00762	1072,79309	-0,05315
510,4	-0,02862	1073,34033	0,01101	1073,34033	-0,0059	1073,34033	-0,05245
510,6	-0,02864	1073,88745	0,01163	1073,88745	-0,00695	1073,88745	-0,05214
510,8	-0,02865	1074,43457	0,01208	1074,43457	-0,00717	1074,43457	-0,05025
511	-0,02868	1074,98169	0,01136	1074,98169	-0,00577	1074,98169	-0,05148
511,2	-0,02872	1075,52869	0,01078	1075,52869	-0,00522	1075,52869	-0,0519
511,4	-0,02875	1076,07556	0,0104	1076,07556	-0,00704	1076,07556	-0,05228
511,6	-0,02878	1076,62256	0,01041	1076,62256	-0,00595	1076,62256	-0,05294
511,8	-0,02878	1077,16931	0,00956	1077,16931	-0,007	1077,16931	-0,05273
512	-0,0288	1077,71619	0,01095	1077,71619	-0,00857	1077,71619	-0,05235
512,2	-0,02884	1078,26294	0,01253	1078,26294	-0,00911	1078,26294	-0,06426
512,4	-0,02889	1078,80969	0,01037	1078,80969	-0,01034	1078,80969	-0,06502
512,6	-0,02895	1079,35632	0,01097	1079,35632	-0,01749	1079,35632	-0,06494
512,8	-0,02899	1079,90295	0,01088	1079,90295	-0,01538	1079,90295	-0,06477
513	-0,02901	1080,44946	0,00896	1080,44946	-0,01615	1080,44946	-0,06524
513,2	-0,02905	1080,99597	0,00867	1080,99597	-0,01631	1080,99597	-0,0642
513,4	-0,02907	1081,54248	0,00938	1081,54248	-0,0156	1081,54248	-0,06595
513,6	-0,0291	1082,08887	-0,01699	1082,08887	-0,01604	1082,08887	-0,06508
513,8	-0,02914	1082,63513	-0,01616	1082,63513	-0,01827	1082,63513	-0,06466
514	-0,02919	1083,18152	-0,01613	1083,18152	-0,01726	1083,18152	-0,06322
514,2	-0,02925	1083,72778	-0,017	1083,72778	-0,01853	1083,72778	-0,0644
514,4	-0,02928	1084,27393	-0,017	1084,27393	-0,01671	1084,27393	-0,0627
514,6	-0,02929	1084,82007	-0,01711	1084,82007	-0,01827	1084,82007	-0,06216
514,8	-0,02935	1085,36621	-0,01891	1085,36621	-0,01805	1085,36621	-0,05965
515	-0,02938	1085,91223	-0,01895	1085,91223	-0,01726	1085,91223	-0,05828
515,2	-0,02942	1086,45825	-0,02074	1086,45825	-0,0142	1086,45825	-0,05694
515,4	-0,02949	1087,00415	-0,02073	1087,00415	-0,01338	1087,00415	-0,05669
515,6	-0,02956	1087,55017	-0,02096	1087,55017	-0,0126	1087,55017	-0,05521
515,8	-0,02961	1088,09595	-0,02215	1088,09595	-0,01192	1088,09595	-0,05466
516	-0,02969	1088,64172	-0,02076	1088,64172	-0,01134	1088,64172	-0,05317
516,2	-0,02976	1089,1875	-0,02088	1089,1875	-0,01191	1089,1875	-0,0523
516,4	-0,02983	1089,73315	-0,02156	1089,73315	-0,0093	1089,73315	-0,05149
516,6	-0,02988	1090,27881	-0,02048	1090,27881	-0,01035	1090,27881	-0,05129
516,8	-0,02993	1090,82446	-0,02164	1090,82446	-0,01003	1090,82446	-0,048
517	-0,03	1091,37	-0,0197	1091,37	-0,00943	1091,37	-0,04767
517,2	-0,03009	1091,91553	-0,01706	1091,91553	-0,0094	1091,91553	-0,04829
517,4	-0,03013	1092,46094	-0,01745	1092,46094	-0,0086	1092,46094	-0,04773
517,6	-0,03021	1093,00635	-0,01609	1093,00635	-0,00876	1093,00635	-0,04717
517,8	-0,03028	1093,55164	0,01223	1093,55164	-0,00741	1093,55164	-0,0452
518	-0,03036	1094,09692	0,01103	1094,09692	0,00245	1094,09692	-0,02768
518,2	-0,03044	1094,64221	0,01427	1094,64221	2,44058E-4	1094,64221	-0,02672
518,4	-0,03052	1095,18738	0,01551	1095,18738	-4,91519E-4	1095,18738	-0,0255
518,6	-0,0306	1095,73254	0,02053	1095,73254	0,00369	1095,73254	-0,02296
518,8	-0,03069	1096,27759	0,02258	1096,27759	0,00527	1096,27759	-0,0194
519	-0,03076	1096,82263	0,02525	1096,82263	0,00914	1096,82263	-0,0156
519,2	-0,03083	1097,36768	0,02768	1097,36768	0,00775	1097,36768	-0,01501
519,4	-0,0309	1097,9126	0,02806	1097,9126	0,00352	1097,9126	-0,01797
519,6	-0,03095	1098,45752	0,03255	1098,45752	0,00562	1098,45752	-0,01619
519,8	-0,031	1099,00232	0,03486	1099,00232	0,0095	1099,00232	-0,01447
520	-0,03108	1099,54712	0,04191	1099,54712	-1,75548E-4	1099,54712	-0,00271
520,2	-0,03114	1100,0918	0,06292	1100,0918	0,03216	1100,0918	0,04844
520,4	-0,0312	--	--	--	--	--	--
520,6	-0,03126	--	--	--	--	--	--
520,8	-0,03132	--	--	--	--	--	--
521	-0,03137	--	--	--	--	--	--
521,2	-0,03142	--	--	--	--	--	--
521,4	-0,03146	--	--	--	--	--	--
521,6	-0,03154	--	--	--	--	--	--
521,8	-0,03158	--	--	--	--	--	--
522	-0,0316	--	--	--	--	--	--
522,2	-0,03165	--	--	--	--	--	--
522,4	-0,03169	--	--	--	--	--	--
522,6	-0,03175	--	--	--	--	--	--
522,8	-0,03182	--	--	--	--	--	--
523	-0,03185	--	--	--	--	--	--
523,2	-0,03189	--	--	--	--	--	--
523,4	-0,03195	--	--	--	--	--	--
523,6	-0,03198	--	--	--	--	--	--
523,8	-0,03205	--	--	--	--	--	--
524	-0,03209	--	--	--	--	--	--
524,2	-0,03213	--	--	--	--	--	--
524,4	-0,03218	--	--	--	--	--	--
524,6	-0,03224	--	--	--	--	--	--
524,8	-0,03229	--	--	--	--	--	--
525	-0,03232	--	--	--	--	--	--
525,2	-0,03238	--	--	--	--	--	--
525,4	-0,03242	--	--	--	--	--	--
525,6	-0,03248	--	--	--	--	--	--
525,8	-0,03251	--	--	--	--	--	--
526	-0,03254	--	--	--	--	--	--
526,2	-0,0326	--	--	--	--	--	--
526,4	-0,03263	--	--	--	--	--	--
