Mean molecule area A2/molecule	Surface pressure, mN/m	Mean molecule area A2/molecule	Cs-1, mN/m
158,2546	6,80816	155,8786	13,91742
158,2396	6,8093	155,8666	13,91278
158,2266	6,81043	155,8536	13,90814
158,2146	6,81084	155,8416	13,9035
158,1986	6,81271	155,8256	13,89887
158,1866	6,81396	155,8136	13,89424
158,1746	6,81349	155,8016	13,88961
158,1586	6,80933	155,7886	13,88501
158,1466	6,81539	155,7736	13,88044
158,1306	6,81811	155,7606	13,87589
158,1186	6,81583	155,7486	13,87134
158,1056	6,82039	155,7326	13,8668
158,0936	6,8194	155,7206	13,86227
158,0806	6,82268	155,7076	13,85774
158,0656	6,82134	155,6956	13,85322
158,0526	6,82657	155,6796	13,84869
158,0406	6,82575	155,6676	13,84416
158,0246	6,83222	155,6556	13,83961
158,0126	6,83025	155,6426	13,83504
158,0006	6,8312	155,6306	13,83046
157,9876	6,83168	155,6146	13,82586
157,9756	6,82738	155,6026	13,82129
157,9596	6,83292	155,5896	13,81673
157,9476	6,82963	155,5776	13,8122
157,9346	6,83426	155,5616	13,80768
157,9226	6,83227	155,5496	13,80316
157,9096	6,83296	155,5376	13,79866
157,8946	6,83664	155,5216	13,79416
157,8826	6,83872	155,5096	13,78968
157,8696	6,84186	155,4966	13,78522
157,8546	6,84438	155,4716	13,78076
157,8416	6,84392	155,4566	13,77633
157,8296	6,84774	155,4436	13,77192
157,8166	6,84619	155,4316	13,7675
157,8046	6,84661	155,4186	13,76307
157,7886	6,84736	155,4066	13,75866
157,7766	6,84157	155,3946	13,75425
157,7646	6,84243	155,3816	13,74985
157,7516	6,84548	155,3696	13,74546
157,7396	6,85056	155,3566	13,74107
157,7236	6,85303	155,3446	13,73668
157,7116	6,85556	155,3356	13,73231
157,6986	6,85809	155,3226	13,72795
157,6866	6,85959	155,2976	13,7236
157,6736	6,86245	155,2856	13,71922
157,6586	6,8637	155,2726	13,71484
157,6456	6,86139	155,2576	13,7105
157,6306	6,86578	155,2456	13,70616
157,6186	6,8638	155,2296	13,70183
157,6056	6,86574	155,2176	13,69752
157,5936	6,86746	155,2046	13,69322
157,5776	6,86744	155,1926	13,68892
157,5656	6,86957	155,1766	13,68462
157,5526	6,86935	155,1646	13,68032
157,5406	6,87208	155,1516	13,67604
157,5126	6,87403	155,1396	13,67176
157,5006	6,87425	155,1276	13,66748
157,4846	6,87748	155,1116	13,66321
157,4726	6,88154	155,0996	13,65894
157,4596	6,88164	155,0836	13,65467
157,4476	6,88256	155,0716	13,65042
157,4346	6,88485	155,0586	13,64618
157,4226	6,88661	155,0466	13,64193
157,4066	6,88736	155,0306	13,6377
157,3946	6,88901	155,0186	13,63347
157,3816	6,88765	155,0056	13,62925
157,3696	6,88985	154,9906	13,62503
157,3576	6,8901	154,9776	13,62081
157,3446	6,89077	154,9656	13,61661
157,3296	6,89166	154,9496	13,61241
157,3166	6,89314	154,9376	13,60822
157,3046	6,89561	154,9256	13,60403
157,2916	6,89568	154,9126	13,59985
157,2796	6,90002	154,8976	13,59568
157,2676	6,90312	154,8846	13,5915
157,2546	6,90099	154,8726	13,58734
157,2426	6,90347	154,8596	13,58322
157,2296	6,90451	154,8476	13,57912
157,2176	6,903	154,8356	13,57502
157,1896	6,90436	154,8196	13,57092
157,1766	6,9022	154,8076	13,56683
157,1646	6,90345	154,7946	13,56273
157,1526	6,90195	154,7796	13,55863
157,1366	6,90542	154,7666	13,55452
157,1246	6,90678	154,7546	13,55042
157,1116	6,9083	154,7416	13,54631
157,0966	6,91178	154,7266	13,54218
157,0836	6,91514	154,7136	13,53808
157,0716	6,92	154,7016	13,534
157,0586	6,91974	154,6896	13,52991
157,0436	6,92533	154,6766	13,52582
157,0316	6,92339	154,6616	13,52172
157,0186	6,92652	154,6486	13,5176
157,0036	6,9297	154,6366	13,51348
156,9906	6,92782	154,6236	13,50936
156,9786	6,92838	154,5956	13,50523
156,9626	6,92725	154,5836	13,50111
156,9506	6,92772	154,5716	13,49701
156,9376	6,92982	154,5586	13,49291
156,9256	6,93104	154,5466	13,48881
156,9096	6,93359	154,5336	13,48472
156,8976	6,9355	154,5216	13,48062
156,8816	6,93897	154,5086	13,47649
156,8696	6,94077	154,4966	13,47237
156,8576	6,94187	154,4846	13,46826
156,8446	6,9434	154,4716	13,46417
156,8326	6,94335	154,4596	13,46009
156,8166	6,94423	154,4466	13,456
156,8046	6,94482	154,4346	13,4519
156,7916	6,94565	154,4096	13,44781
156,7796	6,94552	154,3936	13,44373
156,7636	6,94736	154,3816	13,43966
156,7516	6,95095	154,3696	13,4356
156,7396	6,94875	154,3566	13,43155
156,7236	6,95065	154,3476	13,4275
156,7116	6,95348	154,3316	13,42345
156,6986	6,9557	154,3226	13,4194
156,6866	6,95971	154,3076	13,41536
156,6736	6,96282	154,2946	13,41134
156,6586	6,96384	154,2826	13,40732
156,6456	6,96718	154,2696	13,40331
156,6336	6,964	154,2606	13,39928
156,6216	6,96722	154,2486	13,39527
156,6086	6,96927	154,2236	13,39126
156,5966	6,96685	154,2076	13,38724
156,5806	6,96856	154,1956	13,38322
156,5686	6,97188	154,1826	13,37921
156,5556	6,97211	154,1706	13,37519
156,5436	6,96839	154,1546	13,37118
156,5276	6,974	154,1426	13,3672
156,5156	6,97755	154,1296	13,36322
156,5026	6,97704	154,1176	13,35926
156,4906	6,9807	154,1026	13,3553
156,4786	6,98432	154,0896	13,35134
156,4626	6,98427	154,0776	13,34738
156,4506	6,98656	154,0616	13,34341
156,4376	6,98548	154,0496	13,33945
156,4256	6,98827	154,0366	13,33549
156,3976	6,99056	154,0246	13,33154
156,3846	6,99256	154,0086	13,32759
156,3696	6,99206	153,9966	13,32364
156,3566	6,99136	153,9846	13,31968
156,3446	6,99184	153,9686	13,31574
156,3326	6,99373	153,9566	13,3118
156,3166	6,99735	153,9436	13,30788
156,3046	6,99938	153,9286	13,30395
156,2916	7,00327	153,9156	13,30003
156,2766	7,00734	153,9036	13,2961
156,2636	7,00417	153,8906	13,29218
156,2516	7,00639	153,8756	13,28826
156,2386	7,00517	153,8626	13,28434
156,2236	7,00865	153,8506	13,28044
156,2116	7,00903	153,8386	13,27654
156,1986	7,0094	153,8226	13,27264
156,1866	7,01077	153,8106	13,26874
156,1706	7,00832	153,7976	13,26481
156,1586	7,00942	153,7856	13,26084
156,1456	7,00971	153,7726	13,25686
156,1306	7,01475	153,7576	13,25288
156,1176	7,01637	153,7446	13,24892
156,1056	7,01976	153,7326	13,24498
156,0896	7,0185	153,7206	13,24106
156,0776	7,02427	153,7076	13,23713
156,0656	7,0244	153,6926	13,2332
156,0526	7,02604	153,6796	13,22929
156,0376	7,02697	153,6676	13,2254
156,0246	7,02939	153,6546	13,2215
156,0126	7,02596	153,6426	13,21762
155,9996	7,02717	153,6266	13,21377
155,9846	7,02508	153,6146	13,20993
155,9716	7,02818	153,6016	13,20607
155,9596	7,0295	153,5896	13,20221
155,9476	7,03107	153,5616	13,19835
155,9316	7,03355	153,5496	13,19449
155,9196	7,03619	153,5366	13,19063
155,9066	7,04017	153,5246	13,18679
155,8946	7,03884	153,5116	13,18294
155,8786	7,04569	153,4966	13,17908
155,8666	7,04241	153,4836	13,17522
155,8536	7,04983	153,4716	13,17137
155,8416	7,0512	153,4596	13,16754
155,8256	7,0513	153,4436	13,16368
155,8136	7,05164	153,4316	13,15983
155,8016	7,05382	153,4186	13,15597
155,7886	7,052	153,4066	13,1521
155,7736	7,05324	153,3906	13,14825
155,7606	7,0548	153,3786	13,1444
155,7486	7,05378	153,3656	13,14055
155,7326	7,0567	153,3536	13,1367
155,7206	7,0584	153,3416	13,13287
155,7076	7,06116	153,3256	13,12903
155,6956	7,06263	153,3136	13,12518
155,6796	7,06669	153,3006	13,12135
155,6676	7,06738	153,2856	13,11752
155,6556	7,06864	153,2726	13,1137
155,6426	7,06648	153,2606	13,10988
155,6306	7,06716	153,2476	13,10606
155,6146	7,06675	153,2356	13,10225
155,6026	7,0668	153,2196	13,09843
155,5896	7,0662	153,2076	13,09461
155,5776	7,06757	153,1956	13,09079
155,5616	7,06764	153,1796	13,08696
155,5496	7,0718	153,1676	13,08313
155,5376	7,07326	153,1546	13,07929
155,5216	7,07683	153,1396	13,07547
155,5096	7,07662	153,1266	13,07164
155,4966	7,08412	153,1146	13,06783
155,4716	7,08209	153,0986	13,06402
155,4566	7,08716	153,0866	13,0602
155,4436	7,08423	153,0706	13,05636
155,4316	7,08912	153,0586	13,05252
155,4186	7,08529	153,0466	13,04867
155,4066	7,08817	153,0306	13,04482
155,3946	7,08827	153,0186	13,04095
155,3816	7,08728	153,0056	13,03709
155,3696	7,09042	152,9936	13,03324
155,3566	7,09028	152,9776	13,02938
155,3446	7,09721	152,9656	13,02553
155,3356	7,09352	152,9526	13,02168
155,3226	7,09587	152,9376	13,01784
155,2976	7,10027	152,9246	13,01404
155,2856	7,09872	152,9126	13,01024
155,2726	7,10354	152,9006	13,00644
155,2576	7,10056	152,8846	13,00264
155,2456	7,10429	152,8726	12,99885
155,2296	7,10309	152,8596	12,99507
155,2176	7,10263	152,8446	12,99129
155,2046	7,10333	152,8316	12,98752
155,1926	7,1025	152,8196	12,98375
155,1766	7,09942	152,8066	12,97997
155,1646	7,10111	152,7946	12,97617
155,1516	7,1023	152,7816	12,97238
155,1396	7,10416	152,7696	12,96859
155,1276	7,10727	152,7546	12,9648
155,1116	7,11131	152,7416	12,96102
155,0996	7,11471	152,7296	12,95724
155,0836	7,11653	152,7166	12,95345
155,0716	7,11879	152,7016	12,94967
155,0586	7,11842	152,6886	12,94592
155,0466	7,11942	152,6606	12,94216
155,0306	7,12037	152,6486	12,93842
155,0186	7,12291	152,6366	12,93471
155,0056	7,1248	152,6236	12,93098
154,9906	7,12363	152,6116	12,92725
154,9776	7,12541	152,5956	12,9235
154,9656	7,12556	152,5836	12,91975
154,9496	7,12731	152,5706	12,91601
154,9376	7,12971	152,5586	12,91225
154,9256	7,13079	152,5456	12,90851
154,9126	7,13273	152,5336	12,90476
154,8976	7,13774	152,5176	12,901
154,8846	7,13824	152,5056	12,89725
154,8726	7,13949	152,4936	12,89349
154,8596	7,13979	152,4806	12,88974
154,8476	7,13996	152,4686	12,88601
154,8356	7,14207	152,4526	12,88226
154,8196	7,13945	152,4406	12,87851
154,8076	7,14145	152,4276	12,87476
154,7946	7,13756	152,4156	12,87102
154,7796	7,14095	152,4036	12,86729
154,7666	7,144	152,3906	12,86355
154,7546	7,14606	152,3786	12,8598
154,7416	7,14778	152,3626	12,85605
154,7266	7,14971	152,3506	12,8523
154,7136	7,15001	152,3376	12,84855
154,7016	7,15335	152,3256	12,8448
154,6896	7,15682	152,3096	12,84102
154,6766	7,16007	152,2976	12,83724
154,6616	7,1621	152,2856	12,83348
154,6486	7,16324	152,2726	12,82973
154,6366	7,16159	152,2576	12,82598
154,6236	7,16438	152,2446	12,82223
154,5956	7,16238	152,2326	12,81848
154,5836	7,16466	152,2166	12,81473
154,5716	7,16445	152,2046	12,81099
154,5586	7,16798	152,1796	12,80726
154,5466	7,16416	152,1636	12,8035
154,5336	7,16929	152,1516	12,79973
154,5216	7,16911	152,1396	12,79598
154,5086	7,17044	152,1236	12,79224
154,4966	7,17268	152,1116	12,78849
154,4846	7,17391	152,0986	12,78474
154,4716	7,17498	152,0866	12,781
154,4596	7,17609	152,0736	12,77726
154,4466	7,17649	152,0616	12,77352
154,4346	7,17656	152,0456	12,76978
154,4096	7,17441	152,0336	12,76605
154,3936	7,17747	152,0216	12,76235
154,3816	7,17661	152,0086	12,75862
154,3696	7,17667	151,9966	12,75487
154,3566	7,17787	151,9806	12,75113
154,3476	7,17728	151,9686	12,74738
154,3316	7,17877	151,9556	12,74365
154,3226	7,18402	151,9406	12,73995
154,3076	7,18348	151,9276	12,73625
154,2946	7,18987	151,9156	12,73255
154,2826	7,18938	151,9036	12,72884
154,2696	7,19096	151,8906	12,72513
154,2606	7,1911	151,8756	12,72141
154,2486	7,19502	151,8626	12,71769
154,2236	7,19453	151,8506	12,71397
154,2076	7,19416	151,8376	12,71024
154,1956	7,19483	151,8256	12,70654
154,1826	7,19379	151,8126	12,70285
154,1706	7,19356	151,8006	12,69914
154,1546	7,19512	151,7846	12,6954
154,1426	7,19322	151,7726	12,69166
154,1296	7,19561	151,7606	12,68792
154,1176	7,198	151,7476	12,68418
154,1026	7,20045	151,7356	12,68046
154,0896	7,19971	151,7076	12,67674
154,0776	7,20446	151,6946	12,67302
154,0616	7,20571	151,6826	12,66928
154,0496	7,20534	151,6706	12,66554
154,0366	7,20653	151,6576	12,6618
154,0246	7,2047	151,6426	12,65805
154,0086	7,20633	151,6296	12,65431
153,9966	7,20993	151,6176	12,65058
153,9846	7,21116	151,6046	12,64684
153,9686	7,21331	151,5926	12,64309
153,9566	7,21156	151,5796	12,63934
153,9436	7,21029	151,5646	12,63561
153,9286	7,21604	151,5526	12,63188
153,9156	7,21712	151,5396	12,62813
153,9036	7,21867	151,5276	12,62438
153,8906	7,22573	151,5146	12,62064
153,8756	7,22548	151,5026	12,61691
153,8626	7,22519	151,4866	12,61317
153,8506	7,22071	151,4746	12,60941
153,8386	7,22946	151,4616	12,60564
153,8226	7,22583	151,4466	12,60189
153,8106	7,22702	151,4336	12,59815
153,7976	7,23279	151,4216	12,59438
153,7856	7,22711	151,4096	12,59061
153,7726	7,22893	151,3966	12,58684
153,7576	7,22983	151,3846	12,58307
153,7446	7,23503	151,3686	12,57928
153,7326	7,23374	151,3566	12,57551
153,7206	7,23558	151,3436	12,57173
153,7076	7,24148	151,3316	12,56795
153,6926	7,24108	151,3196	12,56416
153,6796	7,24348	151,2916	12,56037
153,6676	7,24467	151,2786	12,55657
153,6546	7,2458	151,2666	12,55277
153,6426	7,24633	151,2536	12,54895
153,6266	7,25125	151,2416	12,5451
153,6146	7,24639	151,2296	12,54124
153,6016	7,2493	151,2166	12,53739
153,5896	7,24987	151,2046	12,53355
153,5616	7,25735	151,1916	12,52971
153,5496	7,25121	151,1796	12,52586
153,5366	7,2551	151,1666	12,52201
153,5246	7,26162	151,1546	12,51814
153,5116	7,26491	151,1296	12,51429
153,4966	7,26207	151,1176	12,51042
153,4836	7,26396	151,1046	12,50656
153,4716	7,26752	151,0926	12,50271
153,4596	7,26941	151,0796	12,49886
153,4436	7,2677	151,0676	12,49503
153,4316	7,26621	151,0516	12,49118
153,4186	7,26858	151,0396	12,48731
153,4066	7,26498	151,0276	12,48345
153,3906	7,2671	151,0146	12,47962
153,3786	7,26643	150,9996	12,4758
153,3656	7,26598	150,9866	12,47198
153,3536	7,26805	150,9746	12,46814
153,3416	7,26726	150,9616	12,46429
153,3256	7,26887	150,9496	12,46045
153,3136	7,27216	150,9376	12,45661
153,3006	7,27344	150,9246	12,45274
153,2856	7,27468	150,9096	12,44886
153,2726	7,27735	150,8966	12,44499
153,2606	7,28049	150,8846	12,4411
153,2476	7,28247	150,8716	12,43722
153,2356	7,28182	150,8596	12,43333
153,2196	7,2848	150,8436	12,42943
153,2076	7,28548	150,8316	12,42552
153,1956	7,28473	150,8196	12,42162
153,1796	7,28511	150,8066	12,41772
153,1676	7,28482	150,7946	12,41383
153,1546	7,28634	150,7666	12,40992
153,1396	7,28953	150,7536	12,40601
153,1266	7,29113	150,7416	12,4021
153,1146	7,29393	150,7286	12,39819
153,0986	7,29565	150,7166	12,39429
153,0866	7,29729	150,7046	12,39038
153,0706	7,29924	150,6886	12,38647
153,0586	7,29982	150,6766	12,38256
153,0466	7,30161	150,6636	12,37865
153,0306	7,3038	150,6516	12,37474
153,0186	7,30045	150,6386	12,37081
153,0056	7,30253	150,6266	12,36689
152,9936	7,29986	150,6146	12,36297
152,9776	7,3029	150,5986	12,35905
152,9656	7,30294	150,5866	12,35513
152,9526	7,30603	150,5736	12,3512
152,9376	7,30768	150,5616	12,34728
152,9246	7,30895	150,5486	12,34336
152,9126	7,31554	150,5336	12,33942
152,9006	7,31641	150,5206	12,33548
152,8846	7,31755	150,5086	12,33153
152,8726	7,32054	150,4956	12,32758
152,8596	7,31908	150,4836	12,32363
152,8446	7,32082	150,4716	12,31967
152,8316	7,32055	150,4586	12,31572
152,8196	7,31899	150,4436	12,31175
152,8066	7,32263	150,4306	12,30779
152,7946	7,32099	150,4186	12,30382
152,7816	7,32403	150,3906	12,29984
152,7696	7,32366	150,3776	12,29587
152,7546	7,3256	150,3656	12,2919
152,7416	7,32739	150,3536	12,28793
152,7296	7,32824	150,3406	12,28398
152,7166	7,33383	150,3286	12,28002
152,7016	7,33597	150,3156	12,27607
152,6886	7,33715	150,3036	12,27212
152,6606	7,33858	150,2946	12,26816
152,6486	7,33513	150,2786	12,2642
152,6366	7,33241	150,2666	12,26023
152,6236	7,33191	150,2566	12,25625
152,6116	7,33369	150,2446	12,25226
152,5956	7,3336	150,2196	12,24825
152,5836	7,33626	150,2076	12,24421
152,5706	7,33778	150,1916	12,24018
152,5586	7,34214	150,1796	12,23614
152,5456	7,34526	150,1666	12,2321
152,5336	7,34962	150,1546	12,22804
152,5176	7,35391	150,1416	12,22399
152,5056	7,35395	150,1266	12,21993
152,4936	7,35527	150,1136	12,21586
152,4806	7,35907	150,1016	12,21182
152,4686	7,35877	150,0896	12,20781
152,4526	7,35619	150,0766	12,2038
152,4406	7,3587	150,0616	12,19978
152,4276	7,35843	150,0486	12,19575
152,4156	7,35879	150,0366	12,19172
152,4036	7,35817	150,0236	12,18768
152,3906	7,35809	150,0116	12,18361
152,3786	7,36324	149,9996	12,17953
152,3626	7,36309	149,9836	12,17542
152,3506	7,36407	149,9716	12,1713
152,3376	7,36684	149,9586	12,16716
152,3256	7,36658	149,9466	12,16298
152,3096	7,37199	149,9336	12,15884
152,2976	7,37105	149,9216	12,1547
152,2856	7,37278	149,9056	12,15057
152,2726	7,37532	149,8806	12,14646
152,2576	7,37686	149,8686	12,14234
152,2446	7,37463	149,8536	12,13821
152,2326	7,37811	149,8406	12,1341
152,2166	7,37836	149,8286	12,12999
152,2046	7,37802	149,8156	12,12586
152,1796	7,37933	149,8036	12,12174
152,1636	7,37957	149,7906	12,11762
152,1516	7,38402	149,7756	12,11348
152,1396	7,38444	149,7626	12,10933
152,1236	7,38683	149,7506	12,10517
152,1116	7,38976	149,7386	12,10101
